start_station_id,hour,day_of_week,day_of_month,weekend,workingday,is_rush_hour,demand
SF-E28-4,19,3,3,0,1,1,2
SF-E28-4,19,3,10,0,1,1,1
SF-E28-4,19,3,24,0,1,1,2
SF-E28-4,19,4,11,0,1,1,2
SF-E28-4,19,4,25,0,1,1,3
SF-E28-4,19,5,12,0,1,1,5
SF-E28-4,19,5,26,0,1,1,4
SF-E28-4,19,6,6,0,1,1,1
SF-E28-4,19,7,7,1,0,1,1
SF-E28-4,20,1,8,1,0,0,1
SF-E28-4,20,1,15,1,0,0,1
SF-E28-4,20,2,2,0,1,0,2
SF-E28-4,20,2,30,0,1,0,1
SF-E28-4,20,3,3,0,1,0,2
SF-E28-4,20,4,4,0,1,0,1
SF-E28-4,20,4,11,0,1,0,2
SF-E28-4,20,4,18,0,1,0,3
SF-E28-4,20,5,12,0,1,0,2
SF-E28-4,20,5,19,0,1,0,1
SF-E28-4,20,5,26,0,1,0,2
SF-E28-4,20,6,6,0,1,0,3
SF-E28-4,21,1,8,1,0,0,3
SF-E28-4,21,3,10,0,1,0,1
SF-E28-4,21,4,18,0,1,0,1
SF-E28-4,21,5,26,0,1,0,1
SF-E28-4,21,7,7,1,0,0,1
SF-E28-4,22,5,12,0,1,0,1
SF-E28-4,22,5,26,0,1,0,1
SF-E28-4,23,1,8,1,0,0,1
SF-E29-1,0,1,15,1,0,0,1
SF-E29-1,0,3,24,0,1,0,1
SF-E29-1,0,6,6,0,1,0,1
SF-E29-1,0,6,20,0,1,0,1
SF-E29-1,0,7,14,1,0,0,1
SF-E29-1,0,7,28,1,0,0,1
SF-E29-1,1,1,1,1,0,0,1
SF-E29-1,1,6,27,0,1,0,1
SF-E29-1,2,1,29,1,0,0,1
SF-E29-1,2,6,20,0,1,0,1
SF-E29-1,3,6,20,0,1,0,1
SF-E29-1,3,7,14,1,0,0,1
SF-E29-1,3,7,21,1,0,0,1
SF-E29-1,4,7,28,1,0,0,1
SF-E29-1,5,4,11,0,1,0,1
SF-E29-1,5,5,12,0,1,0,1
SF-E29-1,5,6,6,0,1,0,1
SF-E29-1,5,7,28,1,0,0,1
SF-E29-1,6,1,1,1,0,0,1
SF-E29-1,6,2,9,0,1,0,1
SF-E29-1,6,2,16,0,1,0,1
SF-E29-1,6,2,23,0,1,0,1
SF-E29-1,6,2,30,0,1,0,3
SF-E29-1,6,3,3,0,1,0,1
SF-E29-1,6,3,10,0,1,0,1
SF-E29-1,6,3,17,0,1,0,1
SF-E29-1,6,3,24,0,1,0,2
SF-E29-1,6,4,4,0,1,0,2
SF-E29-1,6,4,18,0,1,0,2
SF-E29-1,6,4,25,0,1,0,2
SF-E29-1,6,5,5,0,1,0,1
SF-E29-1,6,5,12,0,1,0,3
SF-E29-1,6,5,26,0,1,0,3
SF-E29-1,6,6,6,0,1,0,1
SF-E29-1,6,6,20,0,1,0,1
SF-E29-1,6,6,27,0,1,0,2
SF-E29-1,7,1,1,1,0,1,1
SF-E29-1,7,1,8,1,0,1,1
SF-E29-1,7,2,2,0,1,1,4
SF-E29-1,7,2,9,0,1,1,6
SF-E29-1,7,2,16,0,1,1,5
SF-E29-1,7,2,23,0,1,1,6
SF-E29-1,7,2,30,0,1,1,2
SF-E29-1,7,3,3,0,1,1,13
SF-E29-1,7,3,10,0,1,1,8
SF-E29-1,7,3,17,0,1,1,7
SF-E29-1,7,3,24,0,1,1,6
SF-E29-1,7,4,4,0,1,1,8
SF-E29-1,7,4,11,0,1,1,3
SF-E29-1,7,4,18,0,1,1,8
SF-E29-1,7,4,25,0,1,1,8
SF-E29-1,7,5,5,0,1,1,8
SF-E29-1,7,5,12,0,1,1,2
SF-E29-1,7,5,26,0,1,1,6
SF-E29-1,7,6,6,0,1,1,2
SF-E29-1,7,6,13,0,1,1,2
SF-E29-1,7,6,20,0,1,1,3
SF-E29-1,7,6,27,0,1,1,6
SF-E29-1,7,7,7,1,0,1,7
SF-E29-1,7,7,14,1,0,1,1
SF-E29-1,7,7,21,1,0,1,2
SF-E29-1,8,1,1,1,0,1,2
SF-E29-1,8,1,8,1,0,1,1
SF-E29-1,8,1,22,1,0,1,1
SF-E29-1,8,2,2,0,1,1,8
SF-E29-1,8,2,9,0,1,1,5
SF-E29-1,8,2,16,0,1,1,6
SF-E29-1,8,2,23,0,1,1,6
SF-E29-1,8,2,30,0,1,1,5
SF-E29-1,8,3,3,0,1,1,7
SF-E29-1,8,3,10,0,1,1,9
SF-E29-1,8,3,17,0,1,1,11
SF-E29-1,8,3,24,0,1,1,9
SF-E29-1,8,4,4,0,1,1,16
SF-E29-1,8,4,11,0,1,1,10
SF-E29-1,8,4,18,0,1,1,11
SF-E29-1,8,4,25,0,1,1,9
SF-E29-1,8,5,5,0,1,1,11
SF-E29-1,8,5,12,0,1,1,13
SF-E29-1,8,5,19,0,1,1,3
SF-E29-1,8,5,26,0,1,1,13
SF-E29-1,8,6,6,0,1,1,6
SF-E29-1,8,6,13,0,1,1,2
SF-E29-1,8,6,20,0,1,1,4
SF-E29-1,8,6,27,0,1,1,5
SF-E29-1,8,7,7,1,0,1,3
SF-E29-1,8,7,14,1,0,1,2
SF-E29-1,8,7,21,1,0,1,1
SF-E29-1,8,7,28,1,0,1,1
SF-E29-1,9,1,8,1,0,1,6
SF-E29-1,9,1,22,1,0,1,5
SF-E29-1,9,1,29,1,0,1,3
SF-E29-1,9,2,2,0,1,1,3
SF-E29-1,9,2,9,0,1,1,7
SF-E29-1,9,2,16,0,1,1,3
SF-E29-1,9,2,23,0,1,1,10
SF-E29-1,9,2,30,0,1,1,8
SF-E29-1,9,3,3,0,1,1,7
SF-E29-1,9,3,10,0,1,1,4
SF-E29-1,9,3,17,0,1,1,3
SF-E29-1,9,3,24,0,1,1,7
SF-E29-1,9,4,4,0,1,1,6
SF-E29-1,9,4,11,0,1,1,5
SF-E29-1,9,4,18,0,1,1,8
SF-E29-1,9,4,25,0,1,1,9
SF-E29-1,9,5,5,0,1,1,5
SF-E29-1,9,5,12,0,1,1,5
SF-E29-1,9,5,19,0,1,1,6
SF-E29-1,9,5,26,0,1,1,6
SF-E29-1,9,6,6,0,1,1,6
SF-E29-1,9,6,13,0,1,1,2
SF-E29-1,9,6,20,0,1,1,1
SF-E29-1,9,6,27,0,1,1,5
SF-E29-1,9,7,14,1,0,1,2
SF-E29-1,9,7,21,1,0,1,4
SF-E29-1,9,7,28,1,0,1,1
SF-E29-1,10,1,1,1,0,0,3
SF-E29-1,10,1,8,1,0,0,2
SF-E29-1,10,1,15,1,0,0,4
SF-E29-1,10,1,22,1,0,0,9
SF-E29-1,10,1,29,1,0,0,6
SF-E29-1,10,2,2,0,1,0,6
SF-E29-1,10,2,9,0,1,0,2
SF-E29-1,10,2,16,0,1,0,1
SF-E29-1,10,2,23,0,1,0,1
SF-E29-1,10,2,30,0,1,0,5
SF-E29-1,10,3,3,0,1,0,2
SF-E29-1,10,3,17,0,1,0,5
SF-E29-1,10,3,24,0,1,0,3
SF-E29-1,10,4,4,0,1,0,5
SF-E29-1,10,4,11,0,1,0,1
SF-E29-1,10,4,18,0,1,0,2
SF-E29-1,10,4,25,0,1,0,4
SF-E29-1,10,5,5,0,1,0,9
SF-E29-1,10,5,12,0,1,0,4
SF-E29-1,10,5,19,0,1,0,8
SF-E29-1,10,5,26,0,1,0,8
SF-E29-1,10,6,6,0,1,0,4
SF-E29-1,10,6,13,0,1,0,4
SF-E29-1,10,6,20,0,1,0,4
SF-E29-1,10,6,27,0,1,0,2
SF-E29-1,10,7,7,1,0,0,13
SF-E29-1,10,7,14,1,0,0,15
SF-E29-1,10,7,21,1,0,0,6
SF-E29-1,10,7,28,1,0,0,15
SF-E29-1,11,1,1,1,0,0,1
SF-E29-1,11,1,8,1,0,0,2
SF-E29-1,11,1,15,1,0,0,8
SF-E29-1,11,1,22,1,0,0,11
SF-E29-1,11,1,29,1,0,0,9
SF-E29-1,11,2,2,0,1,0,2
SF-E29-1,11,2,9,0,1,0,2
SF-E29-1,11,2,16,0,1,0,1
SF-E29-1,11,2,23,0,1,0,4
SF-E29-1,11,2,30,0,1,0,2
SF-E29-1,11,3,3,0,1,0,2
SF-E29-1,11,3,10,0,1,0,4
SF-E29-1,11,3,17,0,1,0,2
SF-E29-1,11,3,24,0,1,0,1
SF-E29-1,11,4,4,0,1,0,2
SF-E29-1,11,4,11,0,1,0,2
SF-E29-1,11,4,18,0,1,0,2
SF-E29-1,11,4,25,0,1,0,1
SF-E29-1,11,5,5,0,1,0,3
SF-E29-1,11,5,19,0,1,0,14
SF-E29-1,11,5,26,0,1,0,3
SF-E29-1,11,6,6,0,1,0,3
SF-E29-1,11,6,13,0,1,0,4
SF-E29-1,11,6,20,0,1,0,3
SF-E29-1,11,6,27,0,1,0,4
SF-E29-1,11,7,7,1,0,0,20
SF-E29-1,11,7,14,1,0,0,11
SF-E29-1,11,7,21,1,0,0,5
SF-E29-1,11,7,28,1,0,0,10
SF-E29-1,12,1,1,1,0,0,8
SF-E29-1,12,1,8,1,0,0,7
SF-E29-1,12,1,15,1,0,0,9
SF-E29-1,12,1,22,1,0,0,10
SF-E29-1,12,1,29,1,0,0,14
SF-E29-1,12,2,2,0,1,0,1
SF-E29-1,12,2,9,0,1,0,3
SF-E29-1,12,2,16,0,1,0,2
SF-E29-1,12,2,23,0,1,0,1
SF-E29-1,12,2,30,0,1,0,4
SF-E29-1,12,3,3,0,1,0,7
SF-E29-1,12,3,10,0,1,0,4
SF-E29-1,12,3,17,0,1,0,5
SF-E29-1,12,3,24,0,1,0,3
SF-E29-1,12,4,4,0,1,0,4
SF-E29-1,12,4,11,0,1,0,3
SF-E29-1,12,4,18,0,1,0,2
SF-E29-1,12,4,25,0,1,0,3
SF-E29-1,12,5,5,0,1,0,3
SF-E29-1,12,5,12,0,1,0,2
SF-E29-1,12,5,19,0,1,0,11
SF-E29-1,12,5,26,0,1,0,8
SF-E29-1,12,6,6,0,1,0,2
SF-E29-1,12,6,13,0,1,0,5
SF-E29-1,12,6,20,0,1,0,4
SF-E29-1,12,6,27,0,1,0,2
SF-E29-1,12,7,7,1,0,0,11
SF-E29-1,12,7,14,1,0,0,14
SF-E29-1,12,7,21,1,0,0,25
SF-E29-1,12,7,28,1,0,0,15
SF-E29-1,13,1,1,1,0,0,4
SF-E29-1,13,1,8,1,0,0,8
SF-E29-1,13,1,15,1,0,0,2
SF-E29-1,13,1,22,1,0,0,5
SF-E29-1,13,1,29,1,0,0,9
SF-E29-1,13,2,2,0,1,0,3
SF-E29-1,13,2,23,0,1,0,5
SF-E29-1,13,2,30,0,1,0,4
SF-E29-1,13,3,3,0,1,0,3
SF-E29-1,13,3,10,0,1,0,1
SF-E29-1,13,3,17,0,1,0,4
SF-E29-1,13,3,24,0,1,0,3
SF-E29-1,13,4,4,0,1,0,7
SF-E29-1,13,4,11,0,1,0,5
SF-E29-1,13,4,18,0,1,0,3
SF-E29-1,13,4,25,0,1,0,3
SF-E29-1,13,5,5,0,1,0,8
SF-E29-1,13,5,12,0,1,0,7
SF-E29-1,13,5,19,0,1,0,6
SF-E29-1,13,5,26,0,1,0,7
SF-E29-1,13,6,6,0,1,0,2
SF-E29-1,13,6,13,0,1,0,4
SF-E29-1,13,6,20,0,1,0,2
SF-E29-1,13,6,27,0,1,0,8
SF-E29-1,13,7,7,1,0,0,10
SF-E29-1,13,7,14,1,0,0,20
SF-E29-1,13,7,21,1,0,0,22
SF-E29-1,13,7,28,1,0,0,15
SF-E29-1,14,1,1,1,0,0,5
SF-E29-1,14,1,8,1,0,0,2
SF-E29-1,14,1,15,1,0,0,5
SF-E29-1,14,1,22,1,0,0,5
SF-E29-1,14,1,29,1,0,0,12
SF-E29-1,14,2,9,0,1,0,3
SF-E29-1,14,2,16,0,1,0,3
SF-E29-1,14,2,23,0,1,0,2
SF-E29-1,14,2,30,0,1,0,4
SF-E29-1,14,3,3,0,1,0,1
SF-E29-1,14,3,10,0,1,0,4
SF-E29-1,14,3,17,0,1,0,8
SF-E29-1,14,3,24,0,1,0,6
SF-E29-1,14,4,4,0,1,0,2
SF-E29-1,14,4,11,0,1,0,3
SF-E29-1,14,4,18,0,1,0,3
SF-E29-1,14,4,25,0,1,0,1
SF-E29-1,14,5,5,0,1,0,3
SF-E29-1,14,5,12,0,1,0,3
SF-E29-1,14,5,19,0,1,0,10
SF-E29-1,14,5,26,0,1,0,5
SF-E29-1,14,6,6,0,1,0,2
SF-E29-1,14,6,13,0,1,0,8
SF-E29-1,14,6,20,0,1,0,7
SF-E29-1,14,6,27,0,1,0,6
SF-E29-1,14,7,7,1,0,0,6
SF-E29-1,14,7,14,1,0,0,12
SF-E29-1,14,7,21,1,0,0,12
SF-E29-1,14,7,28,1,0,0,9
SF-E29-1,15,1,1,1,0,0,12
SF-E29-1,15,1,8,1,0,0,4
SF-E29-1,15,1,15,1,0,0,5
SF-E29-1,15,1,22,1,0,0,4
SF-E29-1,15,1,29,1,0,0,10
SF-E29-1,15,2,2,0,1,0,1
SF-E29-1,15,2,9,0,1,0,7
SF-E29-1,15,2,16,0,1,0,5
SF-E29-1,15,2,23,0,1,0,9
SF-E29-1,15,2,30,0,1,0,4
SF-E29-1,15,3,3,0,1,0,4
SF-E29-1,15,3,10,0,1,0,3
SF-E29-1,15,3,17,0,1,0,3
SF-E29-1,15,3,24,0,1,0,5
SF-E29-1,15,4,4,0,1,0,3
SF-E29-1,15,4,11,0,1,0,2
SF-E29-1,15,4,18,0,1,0,8
SF-E29-1,15,4,25,0,1,0,4
SF-E29-1,15,5,5,0,1,0,3
SF-E29-1,15,5,12,0,1,0,8
SF-E29-1,15,5,19,0,1,0,6
SF-E29-1,15,5,26,0,1,0,3
SF-E29-1,15,6,6,0,1,0,5
SF-E29-1,15,6,13,0,1,0,5
SF-E29-1,15,6,20,0,1,0,8
SF-E29-1,15,6,27,0,1,0,9
SF-E29-1,15,7,7,1,0,0,7
SF-E29-1,15,7,14,1,0,0,15
SF-E29-1,15,7,21,1,0,0,6
SF-E29-1,15,7,28,1,0,0,10
SF-E29-1,16,1,1,1,0,0,2
SF-E29-1,16,1,8,1,0,0,15
SF-E29-1,16,1,15,1,0,0,2
SF-E29-1,16,1,22,1,0,0,10
SF-E29-1,16,1,29,1,0,0,13
SF-E29-1,16,2,2,0,1,0,9
SF-E29-1,16,2,9,0,1,0,5
SF-E29-1,16,2,16,0,1,0,6
SF-E29-1,16,2,23,0,1,0,7
SF-E29-1,16,2,30,0,1,0,7
SF-E29-1,16,3,3,0,1,0,9
SF-E29-1,16,3,10,0,1,0,4
SF-E29-1,16,3,17,0,1,0,19
SF-E29-1,16,3,24,0,1,0,6
SF-E29-1,16,4,4,0,1,0,10
SF-E29-1,16,4,11,0,1,0,9
SF-E29-1,16,4,18,0,1,0,10
SF-E29-1,16,4,25,0,1,0,9
SF-E29-1,16,5,5,0,1,0,7
SF-E29-1,16,5,12,0,1,0,6
SF-E29-1,16,5,19,0,1,0,16
SF-E29-1,16,5,26,0,1,0,9
SF-E29-1,16,6,6,0,1,0,6
SF-E29-1,16,6,13,0,1,0,6
SF-E29-1,16,6,20,0,1,0,9
SF-E29-1,16,6,27,0,1,0,13
SF-E29-1,16,7,7,1,0,0,14
SF-E29-1,16,7,14,1,0,0,27
SF-E29-1,16,7,21,1,0,0,12
SF-E29-1,16,7,28,1,0,0,5
SF-E29-1,17,1,1,1,0,1,4
SF-E29-1,17,1,8,1,0,1,6
SF-E29-1,17,1,15,1,0,1,7
SF-E29-1,17,1,22,1,0,1,4
SF-E29-1,17,1,29,1,0,1,11
SF-E29-1,17,2,2,0,1,1,18
SF-E29-1,17,2,9,0,1,1,4
SF-E29-1,17,2,16,0,1,1,7
SF-E29-1,17,2,23,0,1,1,10
SF-E29-1,17,2,30,0,1,1,12
SF-E29-1,17,3,3,0,1,1,13
SF-E29-1,17,3,10,0,1,1,15
SF-E29-1,17,3,17,0,1,1,12
SF-E29-1,17,3,24,0,1,1,9
SF-E29-1,17,4,4,0,1,1,18
SF-E29-1,17,4,11,0,1,1,10
SF-E29-1,17,4,18,0,1,1,15
SF-E29-1,17,4,25,0,1,1,21
SF-E29-1,17,5,5,0,1,1,20
SF-E29-1,17,5,12,0,1,1,13
SF-E29-1,17,5,19,0,1,1,11
SF-E29-1,17,5,26,0,1,1,15
SF-E29-1,17,6,6,0,1,1,8
SF-E29-1,17,6,13,0,1,1,3
SF-E29-1,17,6,20,0,1,1,16
SF-E29-1,17,6,27,0,1,1,12
SF-E29-1,17,7,7,1,0,1,13
SF-E29-1,17,7,14,1,0,1,16
SF-E29-1,17,7,21,1,0,1,5
SF-E29-1,17,7,28,1,0,1,7
SF-E29-1,18,1,1,1,0,1,1
SF-E29-1,18,1,8,1,0,1,3
SF-E29-1,18,1,15,1,0,1,8
SF-E29-1,18,1,22,1,0,1,6
SF-E29-1,18,1,29,1,0,1,1
SF-E29-1,18,2,2,0,1,1,10
SF-E29-1,18,2,9,0,1,1,15
SF-E29-1,18,2,16,0,1,1,13
SF-E29-1,18,2,23,0,1,1,12
SF-E29-1,18,2,30,0,1,1,5
SF-E29-1,18,3,3,0,1,1,23
SF-E29-1,18,3,10,0,1,1,12
SF-E29-1,18,3,17,0,1,1,10
SF-E29-1,18,3,24,0,1,1,17
SF-E29-1,18,4,4,0,1,1,9
SF-E29-1,18,4,11,0,1,1,10
SF-E29-1,18,4,18,0,1,1,11
SF-E29-1,18,4,25,0,1,1,30
SF-E29-1,18,5,5,0,1,1,11
SF-E29-1,18,5,12,0,1,1,10
SF-E29-1,18,5,19,0,1,1,11
SF-E29-1,18,5,26,0,1,1,8
SF-E29-1,18,6,6,0,1,1,5
SF-E29-1,18,6,13,0,1,1,5
SF-E29-1,18,6,20,0,1,1,5
SF-E29-1,18,6,27,0,1,1,12
SF-E29-1,18,7,7,1,0,1,1
SF-E29-1,18,7,14,1,0,1,4
SF-E29-1,18,7,21,1,0,1,12
SF-E29-1,18,7,28,1,0,1,9
SF-E29-1,19,1,8,1,0,1,2
SF-E29-1,19,1,22,1,0,1,2
SF-E29-1,19,1,29,1,0,1,5
SF-E29-1,19,2,2,0,1,1,3
SF-E29-1,19,2,9,0,1,1,11
SF-E29-1,19,2,16,0,1,1,8
SF-E29-1,19,2,23,0,1,1,9
SF-E29-1,19,2,30,0,1,1,7
SF-E29-1,19,3,3,0,1,1,6
SF-E29-1,19,3,10,0,1,1,7
SF-E29-1,19,3,17,0,1,1,12
SF-E29-1,19,3,24,0,1,1,12
SF-E29-1,19,4,4,0,1,1,11
SF-E29-1,19,4,11,0,1,1,5
SF-E29-1,19,4,18,0,1,1,3
SF-E29-1,19,4,25,0,1,1,4
SF-E29-1,19,5,5,0,1,1,13
SF-E29-1,19,5,12,0,1,1,6
SF-E29-1,19,5,19,0,1,1,5
SF-E29-1,19,5,26,0,1,1,6
SF-E29-1,19,6,6,0,1,1,5
SF-E29-1,19,6,13,0,1,1,1
SF-E29-1,19,6,20,0,1,1,3
SF-E29-1,19,6,27,0,1,1,10
SF-E29-1,19,7,14,1,0,1,2
SF-E29-1,19,7,21,1,0,1,1
SF-E29-1,19,7,28,1,0,1,1
SF-E29-1,20,1,1,1,0,0,1
SF-E29-1,20,1,22,1,0,0,1
SF-E29-1,20,1,29,1,0,0,1
SF-E29-1,20,2,2,0,1,0,5
SF-E29-1,20,2,9,0,1,0,6
SF-E29-1,20,2,16,0,1,0,8
SF-E29-1,20,2,23,0,1,0,6
SF-E29-1,20,2,30,0,1,0,7
SF-E29-1,20,3,3,0,1,0,2
SF-E29-1,20,3,10,0,1,0,8
SF-E29-1,20,3,17,0,1,0,4
SF-E29-1,20,3,24,0,1,0,2
SF-E29-1,20,4,4,0,1,0,3
SF-E29-1,20,4,11,0,1,0,4
SF-E29-1,20,4,18,0,1,0,8
SF-E29-1,20,4,25,0,1,0,5
SF-E29-1,20,5,5,0,1,0,3
SF-E29-1,20,5,12,0,1,0,4
SF-E29-1,20,5,26,0,1,0,1
SF-E29-1,20,6,6,0,1,0,9
SF-E29-1,20,6,13,0,1,0,1
SF-E29-1,20,6,20,0,1,0,1
SF-E29-1,20,6,27,0,1,0,3
SF-E29-1,20,7,14,1,0,0,1
SF-E29-1,21,1,29,1,0,0,2
SF-E29-1,21,2,2,0,1,0,3
SF-E29-1,21,2,9,0,1,0,4
SF-E29-1,21,2,16,0,1,0,1
SF-E29-1,21,2,23,0,1,0,5
SF-E29-1,21,2,30,0,1,0,2
SF-E29-1,21,3,3,0,1,0,2
SF-E29-1,21,3,10,0,1,0,1
SF-E29-1,21,3,17,0,1,0,5
SF-E29-1,21,3,24,0,1,0,2
SF-E29-1,21,4,11,0,1,0,1
SF-E29-1,21,4,18,0,1,0,5
SF-E29-1,21,5,5,0,1,0,8
SF-E29-1,21,5,12,0,1,0,3
SF-E29-1,21,5,19,0,1,0,1
SF-E29-1,21,5,26,0,1,0,6
SF-E29-1,21,6,6,0,1,0,6
SF-E29-1,21,6,20,0,1,0,1
SF-E29-1,21,6,27,0,1,0,3
SF-E29-1,21,7,28,1,0,0,1
SF-E29-1,22,1,22,1,0,0,2
SF-E29-1,22,1,29,1,0,0,1
SF-E29-1,22,2,23,0,1,0,1
SF-E29-1,22,3,10,0,1,0,1
SF-E29-1,22,3,17,0,1,0,1
SF-E29-1,22,3,24,0,1,0,1
SF-E29-1,22,4,11,0,1,0,1
SF-E29-1,22,4,18,0,1,0,2
SF-E29-1,22,4,25,0,1,0,2
SF-E29-1,22,5,5,0,1,0,2
SF-E29-1,22,5,12,0,1,0,1
SF-E29-1,22,5,19,0,1,0,2
SF-E29-1,22,5,26,0,1,0,2
SF-E29-1,22,6,6,0,1,0,1
SF-E29-1,22,6,20,0,1,0,2
SF-E29-1,22,6,27,0,1,0,11
SF-E29-1,22,7,7,1,0,0,1
SF-E29-1,22,7,21,1,0,0,2
SF-E29-1,22,7,28,1,0,0,2
SF-E29-1,23,1,8,1,0,0,1
SF-E29-1,23,1,29,1,0,0,2
SF-E29-1,23,2,2,0,1,0,1
SF-E29-1,23,3,10,0,1,0,1
SF-E29-1,23,4,25,0,1,0,1
SF-E29-1,23,5,5,0,1,0,1
SF-E29-1,23,5,12,0,1,0,2
SF-E29-1,23,5,19,0,1,0,1
SF-E29-1,23,6,6,0,1,0,1
SF-E29-1,23,6,20,0,1,0,1
SF-E29-1,23,6,27,0,1,0,1
SF-E29-1,23,7,7,1,0,0,1
SF-E29-1,23,7,14,1,0,0,1
SF-E29-1,23,7,28,1,0,0,1
SF-E29-2,0,1,1,1,0,0,2
SF-E29-2,0,1,8,1,0,0,1
SF-E29-2,0,1,22,1,0,0,2
SF-E29-2,0,1,29,1,0,0,1
SF-E29-2,0,3,3,0,1,0,1
SF-E29-2,0,3,17,0,1,0,2
SF-E29-2,0,4,4,0,1,0,1
SF-E29-2,0,4,18,0,1,0,1
SF-E29-2,0,5,5,0,1,0,1
SF-E29-2,0,5,26,0,1,0,1
SF-E29-2,0,6,27,0,1,0,1
SF-E29-2,0,7,7,1,0,0,1
SF-E29-2,0,7,21,1,0,0,1
SF-E29-2,0,7,28,1,0,0,2
SF-E29-2,1,3,3,0,1,0,1
SF-E29-2,1,4,25,0,1,0,1
SF-E29-2,1,7,21,1,0,0,2
SF-E29-2,2,4,11,0,1,0,1
SF-E29-2,2,5,26,0,1,0,2
SF-E29-2,3,1,1,1,0,0,1
SF-E29-2,3,5,12,0,1,0,1
SF-E29-2,3,7,28,1,0,0,1
SF-E29-2,4,3,10,0,1,0,1
SF-E29-2,5,2,2,0,1,0,2
SF-E29-2,5,2,9,0,1,0,1
SF-E29-2,5,2,23,0,1,0,2
SF-E29-2,5,3,10,0,1,0,1
SF-E29-2,5,5,5,0,1,0,1
SF-E29-2,5,5,19,0,1,0,1
SF-E29-2,5,6,6,0,1,0,1
SF-E29-2,6,1,1,1,0,0,1
SF-E29-2,6,1,15,1,0,0,1
SF-E29-2,6,2,2,0,1,0,3
SF-E29-2,6,2,9,0,1,0,5
SF-E29-2,6,2,16,0,1,0,4
SF-E29-2,6,2,23,0,1,0,3
SF-E29-2,6,3,3,0,1,0,3
SF-E29-2,6,3,10,0,1,0,5
SF-E29-2,6,3,17,0,1,0,5
SF-E29-2,6,3,24,0,1,0,5
SF-E29-2,6,4,4,0,1,0,4
SF-E29-2,6,4,11,0,1,0,6
SF-E29-2,6,4,18,0,1,0,4
SF-E29-2,6,4,25,0,1,0,4
SF-E29-2,6,5,5,0,1,0,2
SF-E29-2,6,5,12,0,1,0,2
SF-E29-2,6,5,26,0,1,0,5
SF-E29-2,6,6,6,0,1,0,6
SF-E29-2,6,6,13,0,1,0,6
SF-E29-2,6,6,20,0,1,0,2
SF-E29-2,6,6,27,0,1,0,1
SF-E29-2,6,7,21,1,0,0,1
SF-E29-2,6,7,28,1,0,0,1
SF-E29-2,7,2,2,0,1,1,9
SF-E29-2,7,2,9,0,1,1,8
SF-E29-2,7,2,16,0,1,1,8
SF-E29-2,7,2,23,0,1,1,14
SF-E29-2,7,2,30,0,1,1,7
SF-E29-2,7,3,3,0,1,1,8
SF-E29-2,7,3,10,0,1,1,11
SF-E29-2,7,3,17,0,1,1,9
SF-E29-2,7,3,24,0,1,1,8
SF-E29-2,7,4,4,0,1,1,19
SF-E29-2,7,4,11,0,1,1,8
SF-E29-2,7,4,18,0,1,1,14
SF-E29-2,7,4,25,0,1,1,11
SF-E29-2,7,5,5,0,1,1,14
SF-E29-2,7,5,12,0,1,1,12
SF-E29-2,7,5,26,0,1,1,14
SF-E29-2,7,6,6,0,1,1,3
SF-E29-2,7,6,13,0,1,1,4
SF-E29-2,7,6,20,0,1,1,4
SF-E29-2,7,6,27,0,1,1,7
SF-E29-2,8,1,1,1,0,1,3
SF-E29-2,8,1,8,1,0,1,1
SF-E29-2,8,1,15,1,0,1,4
SF-E29-2,8,1,22,1,0,1,2
SF-E29-2,8,1,29,1,0,1,1
SF-E29-2,8,2,2,0,1,1,19
SF-E29-2,8,2,9,0,1,1,21
SF-E29-2,8,2,16,0,1,1,15
SF-E29-2,8,2,23,0,1,1,29
SF-E29-2,8,2,30,0,1,1,20
SF-E29-2,8,3,3,0,1,1,28
SF-E29-2,8,3,10,0,1,1,23
SF-E29-2,8,3,17,0,1,1,21
SF-E29-2,8,3,24,0,1,1,26
SF-E29-2,8,4,4,0,1,1,17
SF-E29-2,8,4,11,0,1,1,22
SF-E29-2,8,4,18,0,1,1,32
SF-E29-2,8,4,25,0,1,1,25
SF-E29-2,8,5,5,0,1,1,23
SF-E29-2,8,5,12,0,1,1,11
SF-E29-2,8,5,19,0,1,1,10
SF-E29-2,8,5,26,0,1,1,25
SF-E29-2,8,6,6,0,1,1,8
SF-E29-2,8,6,13,0,1,1,6
SF-E29-2,8,6,20,0,1,1,10
SF-E29-2,8,6,27,0,1,1,7
SF-E29-2,8,7,7,1,0,1,1
SF-E29-2,8,7,14,1,0,1,1
SF-E29-2,8,7,28,1,0,1,2
SF-E29-2,9,1,1,1,0,1,3
SF-E29-2,9,1,8,1,0,1,6
SF-E29-2,9,1,15,1,0,1,3
SF-E29-2,9,1,22,1,0,1,3
SF-E29-2,9,2,2,0,1,1,18
SF-E29-2,9,2,9,0,1,1,15
SF-E29-2,9,2,16,0,1,1,17
SF-E29-2,9,2,23,0,1,1,10
SF-E29-2,9,2,30,0,1,1,16
SF-E29-2,9,3,3,0,1,1,17
SF-E29-2,9,3,10,0,1,1,21
SF-E29-2,9,3,17,0,1,1,15
SF-E29-2,9,3,24,0,1,1,15
SF-E29-2,9,4,4,0,1,1,16
SF-E29-2,9,4,11,0,1,1,19
SF-E29-2,9,4,18,0,1,1,15
SF-E29-2,9,4,25,0,1,1,10
SF-E29-2,9,5,5,0,1,1,20
